"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"269","MEX","North America","Mexico","2021-09-26",3632800,13685,9017.571,275450,747,563.857,27888.362,105.057,69.226,2114.581,5.735,4.329,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10333859,8665,79.331,0.067,27067,0.208,0.302,3.3,"people tested",99186517,63396136,44511000,NA,291192,559303,76.14,48.67,34.17,NA,4294,186731,0.143,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,586332.3,43.89,54.68,4501.169257
"270","MEX","North America","Mexico","2021-09-27",3635807,3007,8966.143,275676,226,558.714,27911.447,23.084,68.831,2116.316,1.735,4.289,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10368799,34940,79.599,0.268,26447,0.203,0.296,3.4,"people tested",99366403,63473608,44626347,NA,179886,532540,76.28,48.73,34.26,NA,4088,174117,0.134,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"271","MEX","North America","Mexico","2021-09-28",3645599,9792,8576.286,276376,700,542.286,27986.618,75.171,65.839,2121.69,5.374,4.163,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10398762,29963,79.829,0.23,25900,0.199,0.289,3.5,"people tested",99868671,63550739,44902572,NA,502268,541148,76.67,48.79,34.47,NA,4154,154957,0.119,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"272","MEX","North America","Mexico","2021-09-29",3655395,9796,8318.143,276973,597,511.714,28061.82,75.202,63.857,2126.273,4.583,3.928,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10426224,27462,80.04,0.211,25094,0.193,0.284,3.5,"people tested",100516964,63719420,45284037,NA,648293,531969,77.17,48.92,34.76,NA,4084,146722,0.113,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"273","MEX","North America","Mexico","2021-09-30",3664223,8828,7892.429,277507,534,481.143,28129.591,67.771,60.589,2130.372,4.099,3.694,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10451032,24808,80.231,0.19,24266,0.186,0.28,3.6,"people tested",101190484,63913428,45572525,NA,673520,523824,77.68,49.07,34.99,NA,4021,143181,0.11,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"274","MEX","North America","Mexico","2021-10-01",3671611,7388,7499.429,277978,471,467.857,28186.308,56.716,57.572,2133.988,3.616,3.592,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10476129,25097,80.423,0.193,23386,0.18,0.274,3.6,"people tested",NA,NA,NA,NA,NA,457701,NA,NA,NA,NA,3514,122260,0.094,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"275","MEX","North America","Mexico","2021-10-02",3678980,7369,8552.143,278592,614,555.571,28242.878,56.571,65.653,2138.701,4.714,4.265,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10486939,10810,80.506,0.083,23106,0.177,0.271,3.7,"people tested",101782415,64048979,45794439,NA,NA,412441,78.14,49.17,35.16,NA,3166,104447,0.08,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"276","MEX","North America","Mexico","2021-10-03",3678980,0,6597.143,278592,0,448.857,28242.878,0,50.645,2138.701,0,3.446,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10494209,7270,80.562,0.056,22907,0.176,0.27,3.7,"people tested",NA,NA,NA,NA,NA,432343,NA,NA,NA,NA,3319,112843,0.087,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,592933.1,43.92,46.91,4551.84243
"277","MEX","North America","Mexico","2021-10-04",3684242,5262,6919.286,279106,514,490,28283.274,40.395,53.118,2142.647,3.946,3.762,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10523628,29419,80.788,0.226,22118,0.17,0.263,3.8,"people tested",102643418,64323090,46054543,NA,NA,468145,78.8,49.38,35.36,NA,3594,121355,0.093,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"278","MEX","North America","Mexico","2021-10-05",3684242,0,5520.429,279106,0,390,28283.274,0,42.379,2142.647,0,2.994,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10550114,26486,80.991,0.203,21622,0.166,0.261,3.8,"people tested",NA,NA,NA,NA,NA,532894,NA,NA,NA,NA,4091,208117,0.16,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"279","MEX","North America","Mexico","2021-10-06",3691924,7682,5218.429,279896,790,417.571,28342.247,58.973,40.061,2148.712,6.065,3.206,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10575704,25590,81.188,0.196,21354,0.164,0.255,3.9,"people tested",104554441,65692031,46309831,NA,NA,576782,80.26,50.43,35.55,NA,4428,281802,0.216,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"280","MEX","North America","Mexico","2021-10-07",3707234,15310,6144.429,281121,1225,516.286,28459.779,117.532,47.17,2158.116,9.404,3.963,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10599366,23662,81.369,0.182,21191,0.163,0.251,4,"people tested",105320232,65879194,46986802,NA,765791,589964,80.85,50.57,36.07,NA,4529,280824,0.216,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"281","MEX","North America","Mexico","2021-10-08",3714392,7158,6111.571,281610,489,518.857,28514.73,54.951,46.917,2161.87,3.754,3.983,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10623468,24102,81.554,0.185,21048,0.162,0.246,4.1,"people tested",106121884,66049447,47692378,NA,801652,662205,81.47,50.7,36.61,NA,5084,295463,0.227,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"282","MEX","North America","Mexico","2021-10-09",3714392,0,5058.857,281610,0,431.143,28514.73,0,38.836,2161.87,0,3.31,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10634417,10949,81.639,0.084,21068,0.162,0.243,4.1,"people tested",106730702,66225915,48166370,NA,608818,706898,81.94,50.84,36.98,NA,5427,310991,0.239,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"283","MEX","North America","Mexico","2021-10-10",3723235,8843,6322.143,282086,476,499.143,28582.616,67.886,48.534,2165.524,3.654,3.832,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10642481,8064,81.7,0.062,21182,0.163,0.241,4.1,"people tested",107154354,66324955,NA,NA,423652,705920,82.26,50.92,NA,NA,5419,305560,0.235,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,597884.5,43.82,34.41,4589.853451
"284","MEX","North America","Mexico","2021-10-11",3725242,2007,5857.143,282227,141,445.857,28598.023,15.407,44.964,2166.607,1.082,3.423,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10671986,29505,81.927,0.227,21194,0.163,0.234,4.3,"people tested",107381477,66680553,48482445,NA,227123,676866,82.43,51.19,37.22,NA,5196,336780,0.259,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"285","MEX","North America","Mexico","2021-10-12",3732429,7187,6883.857,282773,546,523.857,28653.197,55.173,52.846,2170.798,4.192,4.022,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10696919,24933,82.118,0.191,20972,0.161,0.228,4.4,"people tested",107921674,66900796,48874683,NA,540197,617535,82.85,51.36,37.52,NA,4741,270462,0.208,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"286","MEX","North America","Mexico","2021-10-13",3738749,6320,6689.286,283193,420,471,28701.714,48.518,51.352,2174.023,3.224,3.616,0.85,NA,NA,NA,NA,NA,NA,NA,NA,10721021,24102,82.303,0.185,20760,0.159,0.222,4.5,"people tested",NA,NA,NA,NA,NA,554284,NA,NA,NA,NA,4255,204122,0.157,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"287","MEX","North America","Mexico","2021-10-14",3744574,5825,5334.286,283574,381,350.429,28746.432,44.717,40.95,2176.947,2.925,2.69,0.85,NA,NA,NA,NA,NA,NA,NA,NA,10744484,23463,82.484,0.18,20731,0.159,0.218,4.6,"people tested",108947179,67340974,49588993,NA,NA,518135,83.64,51.7,38.07,NA,3978,208826,0.16,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"288","MEX","North America","Mexico","2021-10-15",3749860,5286,5066.857,284008,434,342.571,28787.011,40.58,38.897,2180.279,3.332,2.63,0.85,NA,NA,NA,NA,NA,NA,NA,NA,10768136,23652,82.665,0.182,20667,0.159,0.215,4.7,"people tested",NA,NA,NA,NA,NA,481107,NA,NA,NA,NA,3693,213846,0.164,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"289","MEX","North America","Mexico","2021-10-16",3755063,5203,5810.143,284321,313,387.286,28826.954,39.943,44.603,2182.682,2.403,2.973,0.84,NA,NA,NA,NA,NA,NA,NA,NA,10777409,9273,82.736,0.071,20427,0.157,0.214,4.7,"people tested",NA,NA,NA,NA,NA,471626,NA,NA,NA,NA,3621,217978,0.167,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"290","MEX","North America","Mexico","2021-10-17",3757056,1993,4831.571,284381,60,327.857,28842.254,15.3,37.091,2183.143,0.461,2.517,0.84,NA,NA,NA,NA,NA,NA,NA,NA,10783703,6294,82.785,0.048,20175,0.155,0.212,4.7,"people tested",110574539,67957153,50772621,NA,NA,488598,84.89,52.17,38.98,NA,3751,233171,0.179,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,601871.9,43.65,27.74,4620.464015
"291","MEX","North America","Mexico","2021-10-18",3758469,1413,4746.714,284477,96,321.429,28853.101,10.847,36.44,2183.88,0.737,2.468,0.84,NA,NA,NA,NA,NA,NA,NA,NA,10810241,26538,82.988,0.204,19751,0.152,0.208,4.8,"people tested",112198441,69105502,51291609,NA,1623902,688138,86.13,53.05,39.38,NA,5283,346421,0.266,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"292","MEX","North America","Mexico","2021-10-19",3762689,4220,4322.857,284925,448,307.429,28885.497,32.396,33.186,2187.319,3.439,2.36,0.84,NA,NA,NA,NA,NA,NA,NA,NA,10833793,23552,83.169,0.181,19553,0.15,0.204,4.9,"people tested",112603277,69301136,51521552,NA,404836,668800,86.44,53.2,39.55,NA,5134,342906,0.263,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"293","MEX","North America","Mexico","2021-10-20",3767758,5069,4144.143,285347,422,307.714,28924.411,38.914,31.814,2190.558,3.24,2.362,0.84,NA,NA,NA,NA,NA,NA,NA,NA,10857216,23423,83.349,0.18,19456,0.149,0.2,5,"people tested",112996000,69478811,51763221,NA,392723,651653,86.75,53.34,39.74,NA,5003,336847,0.259,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"294","MEX","North America","Mexico","2021-10-21",3772556,4798,3997.429,285669,322,299.286,28961.244,36.833,30.688,2193.03,2.472,2.298,0.84,NA,NA,NA,NA,NA,NA,NA,NA,10879354,22138,83.519,0.17,19267,0.148,0.197,5.1,"people tested",113471215,69612911,52117827,NA,475215,646291,87.11,53.44,40.01,NA,4961,324562,0.249,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"295","MEX","North America","Mexico","2021-10-22",3777209,4653,3907,285953,284,277.857,28996.965,35.72,29.993,2195.211,2.18,2.133,0.85,NA,NA,NA,NA,NA,NA,NA,NA,10901637,22283,83.69,0.171,19072,0.146,0.193,5.2,"people tested",113957610,69724549,52499013,NA,486395,638283,87.48,53.53,40.3,NA,4900,311169,0.239,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"296","MEX","North America","Mexico","2021-10-23",3781661,4452,3799.714,286259,306,276.857,29031.142,34.177,29.17,2197.56,2.349,2.125,0.85,NA,NA,NA,NA,NA,NA,NA,NA,10910735,9098,83.76,0.07,19047,0.146,0.192,5.2,"people tested",114558359,69879788,52949966,NA,600749,646610,87.94,53.65,40.65,NA,4964,304004,0.233,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"297","MEX","North America","Mexico","2021-10-24",3781661,0,3515,286259,0,268.286,29031.142,0,26.984,2197.56,0,2.06,0.86,NA,NA,NA,NA,NA,NA,NA,NA,10916998,6263,83.808,0.048,19042,0.146,0.192,5.2,"people tested",115185985,69974180,53487503,NA,627626,658778,88.43,53.72,41.06,NA,5057,288147,0.221,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,604360.3,43.38,17.22,4639.567021
"298","MEX","North America","Mexico","2021-10-25",3784448,2787,3711.286,286496,237,288.429,29052.537,21.395,28.491,2199.379,1.819,2.214,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10943470,26472,84.011,0.203,19033,0.146,0.19,5.3,"people tested",115624628,70049066,53853917,NA,438643,489455,88.76,53.78,41.34,NA,3757,134795,0.103,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"299","MEX","North America","Mexico","2021-10-26",3784448,0,3108.429,286496,0,224.429,29052.537,0,23.863,2199.379,0,1.723,0.87,NA,NA,NA,NA,NA,NA,NA,NA,10966341,22871,84.187,0.176,18935,0.145,0.188,5.3,"people tested",117240849,70996565,54683434,NA,1616221,662510,90,54.5,41.98,NA,5086,242204,0.186,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"300","MEX","North America","Mexico","2021-10-27",3788986,4538,3032.571,286888,392,220.143,29087.375,34.837,23.281,2202.388,3.009,1.69,0.88,NA,NA,NA,NA,NA,NA,NA,NA,10987933,21592,84.352,0.166,18674,0.143,0.187,5.3,"people tested",NA,NA,NA,NA,NA,683024,NA,NA,NA,NA,5243,234424,0.18,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"301","MEX","North America","Mexico","2021-10-28",3798286,9300,3675.714,287631,743,280.286,29158.769,71.394,28.218,2208.092,5.704,2.152,0.89,NA,NA,NA,NA,NA,NA,NA,NA,11008512,20579,84.51,0.158,18451,0.142,0.186,5.4,"people tested",NA,NA,NA,NA,NA,691752,NA,NA,NA,NA,5310,232869,0.179,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"302","MEX","North America","Mexico","2021-10-29",3802287,4001,3582.571,287951,320,285.429,29189.484,30.715,27.503,2210.549,2.457,2.191,0.89,NA,NA,NA,NA,NA,NA,NA,NA,11027753,19241,84.658,0.148,18017,0.138,0.186,5.4,"people tested",118849796,71366205,55942853,NA,NA,698884,91.24,54.79,42.95,NA,5365,234522,0.18,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"303","MEX","North America","Mexico","2021-10-30",3805765,3478,3443.429,288276,325,288.143,29216.184,26.7,26.435,2213.044,2.495,2.212,0.89,NA,NA,NA,NA,NA,NA,NA,NA,11035666,7913,84.719,0.061,17847,0.137,0.185,5.4,"people tested",126095919,74560444,60366148,NA,7246123,1648223,96.8,57.24,46.34,NA,12653,668665,0.513,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"304","MEX","North America","Mexico","2021-10-31",3807211,1446,3650,288365,89,300.857,29227.285,11.101,28.02,2213.727,0.683,2.31,0.89,NA,NA,NA,NA,NA,NA,NA,NA,11040859,5193,84.759,0.04,17694,0.136,0.184,5.4,"people tested",126339370,74607721,60565545,NA,243451,1593341,96.99,57.28,46.5,NA,12232,661934,0.508,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,606153.7,43.06,12.36,4653.334635
"305","MEX","North America","Mexico","2021-11-01",3807211,0,3251.857,288365,0,267,29227.285,0,24.964,2213.727,0,2.05,0.89,NA,NA,NA,NA,NA,NA,NA,NA,11059113,18254,84.899,0.14,16520,0.127,0.181,5.5,"people tested",126429271,74634486,60629516,NA,89901,1543520,97.06,57.3,46.54,NA,11849,655060,0.503,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"306","MEX","North America","Mexico","2021-11-02",3808205,994,3393.857,288464,99,281.143,29234.916,7.631,26.054,2214.487,0.76,2.158,0.9,NA,NA,NA,NA,NA,NA,NA,NA,11072122,13009,84.999,0.1,15112,0.116,0.183,5.5,"people tested",NA,NA,NA,NA,NA,1319263,NA,NA,NA,NA,10128,520271,0.399,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"307","MEX","North America","Mexico","2021-11-03",3811793,3588,3258.143,288733,269,263.571,29262.46,27.544,25.012,2216.552,2.065,2.023,0.91,NA,NA,NA,NA,NA,NA,NA,NA,11094856,22734,85.173,0.175,15275,0.117,0.181,5.5,"people tested",126522110,74642433,60714988,NA,NA,1249278,97.13,57.3,46.61,NA,9590,503236,0.386,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"308","MEX","North America","Mexico","2021-11-04",3814453,2660,2309.571,288887,154,179.429,29282.88,20.42,17.73,2217.734,1.182,1.377,0.92,NA,NA,NA,NA,NA,NA,NA,NA,11117000,22144,85.343,0.17,15498,0.119,0.177,5.6,"people tested",126884663,74687340,61036413,NA,362553,1224455,97.41,57.34,46.86,NA,9400,492050,0.378,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"309","MEX","North America","Mexico","2021-11-05",3818216,3763,2275.571,289131,244,168.571,29311.768,28.888,17.469,2219.607,1.873,1.294,0.93,NA,NA,NA,NA,NA,NA,NA,NA,11137996,20996,85.504,0.161,15749,0.121,0.172,5.8,"people tested",NA,NA,NA,NA,NA,1212427,NA,NA,NA,NA,9308,486363,0.373,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"310","MEX","North America","Mexico","2021-11-06",3825404,7188,2805.571,289674,543,199.714,29366.949,55.181,21.538,2223.776,4.169,1.533,0.94,NA,NA,NA,NA,NA,NA,NA,NA,11146065,8069,85.566,0.062,15771,0.121,0.173,5.8,"people tested",NA,NA,NA,NA,NA,241855,NA,NA,NA,NA,1857,41957,0.032,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"311","MEX","North America","Mexico","2021-11-07",3826786,1382,2796.429,289734,60,195.571,29377.559,10.609,21.468,2224.237,0.461,1.501,0.94,NA,NA,NA,NA,NA,NA,NA,NA,11152034,5969,85.612,0.046,15882,0.122,0.172,5.8,"people tested",128241025,74937548,62164245,NA,NA,271665,98.45,57.53,47.72,NA,2086,47118,0.036,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,607699.5,42.72,10.48,4665.201468
"312","MEX","North America","Mexico","2021-11-08",3826786,0,2796.429,289734,0,195.571,29377.559,0,21.468,2224.237,0,1.501,0.94,NA,NA,NA,NA,NA,NA,NA,NA,11176666,24632,85.801,0.189,16793,0.129,0.169,5.9,"people tested",128356362,74953313,62264479,NA,115337,275299,98.54,57.54,47.8,NA,2113,45547,0.035,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"313","MEX","North America","Mexico","2021-11-09",3831259,4473,3293.429,290110,376,235.143,29411.897,34.338,25.283,2227.123,2.886,1.805,0.95,NA,NA,NA,NA,NA,NA,NA,NA,11198725,22059,85.971,0.169,18086,0.139,0.165,6.1,"people tested",NA,NA,NA,NA,NA,310374,NA,NA,NA,NA,2383,60517,0.046,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"314","MEX","North America","Mexico","2021-11-10",3831259,0,2780.857,290110,0,196.714,29411.897,0,21.348,2227.123,0,1.51,0.95,NA,NA,NA,NA,NA,NA,NA,NA,11219914,21189,86.133,0.163,17865,0.137,0.163,6.1,"people tested",128940251,75170848,62684986,NA,NA,345449,98.99,57.71,48.12,NA,2652,75488,0.058,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"315","MEX","North America","Mexico","2021-11-11",3838308,7049,3407.857,290630,520,249,29466.011,54.114,26.162,2231.115,3.992,1.912,0.96,NA,NA,NA,NA,NA,NA,NA,NA,11240019,20105,86.288,0.154,17574,0.135,0.164,6.1,"people tested",129201826,75260370,62881897,NA,261575,331023,99.19,57.78,48.27,NA,2541,81861,0.063,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"316","MEX","North America","Mexico","2021-11-12",3838308,0,2870.286,290630,0,214.143,29466.011,0,22.035,2231.115,0,1.644,0.96,NA,NA,NA,NA,NA,NA,NA,NA,11258703,18684,86.431,0.143,17244,0.132,0.166,6,"people tested",NA,NA,NA,NA,NA,295212,NA,NA,NA,NA,2266,78497,0.06,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"317","MEX","North America","Mexico","2021-11-13",3841661,3353,2322.429,290872,242,171.143,29491.751,25.74,17.829,2232.973,1.858,1.314,0.97,NA,NA,NA,NA,NA,NA,NA,NA,11265722,7019,86.485,0.054,17094,0.131,0.166,6,"people tested",NA,NA,NA,NA,NA,259400,NA,NA,NA,NA,1991,75133,0.058,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"318","MEX","North America","Mexico","2021-11-14",3844791,3130,2572.143,291089,217,193.571,29515.78,24.028,19.746,2234.639,1.666,1.486,0.98,NA,NA,NA,NA,NA,NA,NA,NA,11270592,4870,86.522,0.037,16937,0.13,0.166,6,"people tested",129806147,75439928,63353433,NA,NA,223589,99.65,57.91,48.64,NA,1716,71769,0.055,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,609120.5,42.38,9.63,4676.110234
"319","MEX","North America","Mexico","2021-11-15",3845733,942,2706.714,291147,58,201.857,29523.011,7.232,20.779,2235.084,0.445,1.55,0.98,NA,NA,NA,NA,NA,NA,NA,NA,11277697,7105,86.577,0.055,14433,0.111,0.167,6,"people tested",129859458,75455207,63394870,NA,53311,214728,99.69,57.93,48.67,NA,1648,71699,0.055,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"320","MEX","North America","Mexico","2021-11-16",3846508,775,2178.429,291204,57,156.286,29528.961,5.95,16.723,2235.522,0.438,1.2,0.99,NA,NA,NA,NA,NA,NA,NA,NA,11299598,21901,86.745,0.168,14410,0.111,0.171,5.8,"people tested",129874396,75459027,63407243,NA,14938,175156,99.7,57.93,48.68,NA,1345,56707,0.044,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
